idColaborador,Fecha,Sucursal,Puesto,Motivo,Ticket,AreaBuscada,Mes,Dia,CodigoAreaBuscada
10962,2024-03-01,MEXICALI COLEGIO MILITAR,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,108902,Uniformes y EPP,3,1,5
128,2024-03-04,CENTRAL CAMIONERA,COBRADOR,Reposición de uniforme y epp,0,Uniformes y EPP,3,4,5
451,2024-03-04,CEDIS,COORDINADOR DE INVENTARIOS CEDIS,Reposición de uniforme y epp,109282,Uniformes y EPP,3,4,5
2159,2024-03-04,MONTERREY RUIZ,GERENTE REGIONAL REFACCIONARIAS,Pulso apymsa,0,Administración de personal ,3,4,1
3037,2024-03-04,ACAPULCO,EJECUTIVO TELEMARKETING REFACCIONARIAS,Solicitar beneficio,0,Compensaciones y Beneficios ,3,4,2
7329,2024-03-04,COLIMA,COORDINADOR DE MOSTRADOR,Reposición de tarjeta vales,109292,Administración de personal ,3,4,1
7467,2024-03-04,PLAYA DEL CARMEN,PROMOTOR DE VENTAS,Reposición de tarjeta vales,109284,Administración de personal ,3,4,1
8577,2024-03-04,PUEBLA CAPU,ASESOR DE VENTAS REFACCIONARIAS,Reposición de uniforme y epp,0,Uniformes y EPP,3,4,5
8643,2024-03-04,QUERETARO NACION,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,109283,Uniformes y EPP,3,4,5
9099,2024-03-04,OPERACIONES RETAIL,GERENTE REGIONAL UNIDAD DE NEGOCIO,Reposición de uniforme y epp,0,Uniformes y EPP,3,4,5
9346,2024-03-04,ENSENADA BCS,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Nómina,0,Administración de personal ,3,4,1
9737,2024-03-04,MONTERREY RUIZ,PROMOTOR DE VENTAS,Reposición de uniforme y epp,109270,Uniformes y EPP,3,4,5
10429,2024-03-04,MORELIA MADERO,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Reposición de tarjeta vales,109279,Administración de personal ,3,4,1
10917,2024-03-04,TAPACHULA,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,109271,Uniformes y EPP,3,4,5
11311,2024-03-04,MEXICALI LAZARO CARDENAS,AYUDANTE MULTIFUNCIONAL,Reposición de tarjeta vales,109290,Administración de personal ,3,4,1
11313,2024-03-04,COLIMA,GERENTE UNIDAD DE NEGOCIO,Solicitar beneficio,0,Compensaciones y Beneficios ,3,4,2
11377,2024-03-04,OPERACIONES RETAIL,GERENTE REGIONAL UNIDAD DE NEGOCIO,Reposición de uniforme y epp,0,Uniformes y EPP,3,4,5
11591,2024-03-04,SALTILLO,AYUDANTE MULTIFUNCIONAL,Reposición de uniforme y epp,0,Uniformes y EPP,3,4,5
2728,2024-03-05,CENTRAL CAMIONERA,GERENTE UNIDAD DE NEGOCIO,Duda sobre bono,0,Compensaciones y Beneficios ,3,5,2
4363,2024-03-05,VILLAHERMOSA PERIFERICO,ASESOR DE VENTAS EMPRESAS,Nómina,0,Administración de personal ,3,5,1
5288,2024-03-05,SAN JUAN DEL RIO,ASESOR DE VENTAS EMPRESAS,Hablar con ch,0,Administración de personal ,3,5,1
7260,2024-03-05,VERACRUZ TEJERIAS,EJECUTIVO TELEMARKETING EMPRESAS,Reposición de tarjeta vales,0,Administración de personal ,3,5,1
7325,2024-03-05,CALIDAD Y SEGURIDAD,TECNICO DE GARANTIAS,Reposición de tarjeta vales,0,Administración de personal ,3,5,1
7541,2024-03-05,MONCLOVA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,109519,Uniformes y EPP,3,5,5
7619,2024-03-05,CD VALLES SLP,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,3,5,5
7824,2024-03-05,TORREON,PROMOTOR DE VENTAS,Reposición de gafete,0,Administración de personal ,3,5,1
8526,2024-03-05,TAMPICO NORTE,ASESOR MOSTRADOR,Hablar con ch,0,Administración de personal ,3,5,1
8636,2024-03-05,DURANGO,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,3,5,5
9360,2024-03-05,DIRECCION CAPITAL HUMANO,DIRECTOR DE CAPITAL HUMANO,Nómina,0,Administración de personal ,3,5,1
10619,2024-03-05,CEDIS,AUXILIAR DE EMPAQUE,Reposición de uniforme y epp,109402,Uniformes y EPP,3,5,5
5670,2024-03-06,PUERTO VALLARTA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,109995,Uniformes y EPP,3,6,5
5948,2024-03-06,CD OBREGON,COORDINADOR DE ALMACEN Y LOGISTICA,Duda ticket beneficio,0,Compensaciones y Beneficios ,3,6,2
6409,2024-03-06,MONTERREY RUIZ,CHOFER SUCURSAL,Reposición de uniforme y epp,109869,Uniformes y EPP,3,6,5
7034,2024-03-06,FEDERALISMO,PROMOTOR DE VENTAS,Reposición de uniforme y epp,106695,Uniformes y EPP,3,6,5
8577,2024-03-06,PUEBLA CAPU,ASESOR DE VENTAS REFACCIONARIAS,Duda sobre bono,0,Compensaciones y Beneficios ,3,6,2
8636,2024-03-06,DURANGO,MOTOCICLISTA DE SUCURSAL,Contabilidad,0,Administración de personal ,3,6,1
8923,2024-03-06,CD JUAREZ TORRES,ASESOR MOSTRADOR,Hablar con ch,0,Administración de personal ,3,6,1
9025,2024-03-06,MORELIA MADERO,MOTOCICLISTA DE SUCURSAL,Reposición de tarjeta vales,0,Administración de personal ,3,6,1
9863,2024-03-06,QUERETARO NACION,GERENTE REGIONAL EMPRESAS,Reposición de uniforme y epp,0,Uniformes y EPP,3,6,5
10100,2024-03-06,CULIACAN FCO I MADERO,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,109958,Uniformes y EPP,3,6,5
10809,2024-03-06,CEDIS,TECNICO DE MOTOPARTES,Reposición de uniforme y epp,0,Uniformes y EPP,3,6,5
10856,2024-03-06,CD JUAREZ LA RAZA,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,3,6,5
10856,2024-03-06,CD JUAREZ LA RAZA,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,3,6,5
4022,2024-03-07,CEDIS,OPERADOR DE MONTACARGAS,Reposición de uniforme y epp,0,Uniformes y EPP,3,7,5
4735,2024-03-07,LOS MOCHIS,PROMOTOR DE VENTAS,Reposición de uniforme y epp,0,Uniformes y EPP,3,7,5
5369,2024-03-07,MEXICALI,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,3,7,5
6373,2024-03-07,CD VALLES SLP,ASESOR DE VENTAS REFACCIONARIAS,Hablar con ch,0,Administración de personal ,3,7,1
8003,2024-03-07,TORREON,ASESOR MOSTRADOR,Reposición de gafete,110349,Administración de personal ,3,7,1
8356,2024-03-07,TIJUANA CENTRO,MOTOCICLISTA DE SUCURSAL,Nómina,0,Administración de personal ,3,7,1
8902,2024-03-07,ENSENADA BCS,PROMOTOR DE VENTAS,Reposición de uniforme y epp,0,Uniformes y EPP,3,7,5
8923,2024-03-07,CD JUAREZ TORRES,ASESOR MOSTRADOR,Hablar con ch,110218,Administración de personal ,3,7,1
9116,2024-03-07,PUEBLA CAPU,AYUDANTE MULTIFUNCIONAL,Hablar con ch,0,Regionales de CH,3,7,4
10092,2024-03-07,PACHUCA,EJECUTIVO DE LOGISTICA,Duda sobre bono,0,Compensaciones y Beneficios ,3,7,2
10856,2024-03-07,CD JUAREZ LA RAZA,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,110204,Uniformes y EPP,3,7,5
11315,2024-03-07,DIVISION EMPRESAS,GERENTE TERRITORIAL EMPRESAS,Reposición de uniforme y epp,110265,Uniformes y EPP,3,7,5
11516,2024-03-07,TEHUACAN PUEBLA,ASESOR MOSTRADOR,Pulso apymsa,0,Administración de personal ,3,7,1
2277,2024-03-08,CALIDAD Y SEGURIDAD,TECNICO DE CALIDAD,Reposición de uniforme y epp,110601,Uniformes y EPP,3,8,5
4022,2024-03-08,CEDIS,OPERADOR DE MONTACARGAS,Reposición de uniforme y epp,0,Uniformes y EPP,3,8,5
5368,2024-03-08,OAXACA,PROMOTOR DE VENTAS,Reposición de tarjeta vales,0,Administración de personal ,3,8,1
7956,2024-03-08,MEXICALI LAZARO CARDENAS,COORDINADOR DE MOSTRADOR,Reposición de uniforme y epp,110597,Uniformes y EPP,3,8,5
7996,2024-03-08,COLONIA JALISCO,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,3,8,5
8923,2024-03-08,CD JUAREZ TORRES,ASESOR MOSTRADOR,Hablar con ch,0,Administración de personal ,3,8,1
9842,2024-03-08,PELICANO,PROMOTOR DE VENTAS,Solicitar beneficio,0,Compensaciones y Beneficios ,3,8,2
9949,2024-03-08,ESCOBEDO,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,3,8,5
10089,2024-03-08,COLONIA JALISCO,EJECUTIVO DE LOGISTICA,Pulso apymsa,0,Administración de personal ,3,8,1
10092,2024-03-08,PACHUCA,EJECUTIVO DE LOGISTICA,Duda sobre bono,0,Compensaciones y Beneficios ,3,8,2
11192,2024-03-08,MONTERREY RUIZ,CHOFER SUCURSAL,Reposición de tarjeta vales,110525,Administración de personal ,3,8,1
11516,2024-03-08,TEHUACAN PUEBLA,ASESOR MOSTRADOR,Pulso apymsa,0,Administración de personal ,3,8,1
11591,2024-03-08,SALTILLO,AYUDANTE MULTIFUNCIONAL,Reposición de uniforme y epp,0,Uniformes y EPP,3,8,5
1865,2024-03-11,MERIDA CANEK,COORDINADOR DE CREDITO Y COBRANZA DE SUCURSAL,Universidad Apymsa ,0,Administración de personal ,3,11,1
4022,2024-03-11,CEDIS,OPERADOR DE MONTACARGAS,Reposición de uniforme y epp,0,Uniformes y EPP,3,11,5
7248,2024-03-11,SALTILLO,PROMOTOR DE VENTAS,Reposición de uniforme y epp,111116,Uniformes y EPP,3,11,5
7594,2024-03-11,COLONIA JALISCO,COORDINADOR DE MOSTRADOR,Hablar con ch,0,Administración de personal ,3,11,1
7790,2024-03-11,CHIHUAHUA TECNOLOGICO,COORDINADOR DE ALMACEN Y LOGISTICA,Contabilidad,0,Administración de personal ,3,11,1
8003,2024-03-11,TORREON,ASESOR MOSTRADOR,Hablar con ch,0,Administración de personal ,3,11,1
8080,2024-03-11,VERACRUZ TEJERIAS,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,3,11,5
8096,2024-03-11,MAZATLAN,ASESOR MOSTRADOR,Conocer prestaciones,0,Compensaciones y Beneficios ,3,11,2
8997,2024-03-11,COATZACOALCOS,ASESOR MOSTRADOR,Reposición de uniforme y epp,111117,Uniformes y EPP,3,11,5
9010,2024-03-11,SALTILLO,GERENTE REGIONAL EMPRESAS,Hablar con ch,0,Administración de personal ,3,11,1
9055,2024-03-11,PUEBLA REFORMA,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,3,11,5
9429,2024-03-11,MERIDA ITZAES,ASESOR MOSTRADOR,Contabilidad,0,Administración de personal ,3,11,1
10202,2024-03-11,CD JUAREZ TORRES,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,110999,Uniformes y EPP,3,11,5
11018,2024-03-11,FRESNILLO,MOTOCICLISTA DE SUCURSAL,Reposición de tarjeta nómina,111004,Administración de personal ,3,11,1
11326,2024-03-11,HERMOSILLO PERIFERICO,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,3,11,5
3688,2024-03-12,CONTACT CENTER,COORDINADOR DE TELEMARKETING,Hablar con ch,0,Administración de personal ,3,12,1
4022,2024-03-12,CEDIS,OPERADOR DE MONTACARGAS,Reposición de uniforme y epp,111553,Uniformes y EPP,3,12,5
7235,2024-03-12,NOGALES,CHOFER SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,3,12,5
7237,2024-03-12,MERIDA ITZAES,COORDINADOR DE MOSTRADOR,Hablar con ch,0,Administración de personal ,3,12,1
7472,2024-03-12,CELAYA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,3,12,5
7724,2024-03-12,TAPACHULA MOTOPARTES,EJECUTIVO DE LOGISTICA,Reposición de tarjeta nómina,0,Administración de personal ,3,12,1
7724,2024-03-12,TAPACHULA MOTOPARTES,EJECUTIVO DE LOGISTICA,Reposición de tarjeta nómina,111641,Administración de personal ,3,12,1
7969,2024-03-12,MANZANILLO,EJECUTIVO DE LOGISTICA,Reposición de tarjeta nómina,0,Administración de personal ,3,12,1
7996,2024-03-12,COLONIA JALISCO,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,111574,Uniformes y EPP,3,12,5
8258,2024-03-12,VILLAHERMOSA PERIFERICO,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de gafete,111565,Administración de personal ,3,12,1
8769,2024-03-12,VILLAHERMOSA,PERSONAL EN PROYECTO,Reposición de uniforme y epp,111344,Uniformes y EPP,3,12,5
8868,2024-03-12,DURANGO,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de gafete,111346,Administración de personal ,3,12,1
8973,2024-03-12,ADOLF HORN,ASESOR MOSTRADOR,Solicitar beneficio,0,Compensaciones y Beneficios ,3,12,2
9050,2024-03-12,GOMEZ PALACIO,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,3,12,5
9070,2024-03-12,VILLAHERMOSA,EJECUTIVO TELEMARKETING REFACCIONARIAS,Cuenta workplace,111637,Administración de personal ,3,12,1
9422,2024-03-12,POZA RICA,CHOFER SUCURSAL,Reposición de uniforme y epp,111636,Uniformes y EPP,3,12,5
9941,2024-03-12,COATZACOALCOS,ASESOR MOSTRADOR,Reposición de gafete,111555,Administración de personal ,3,12,1
10074,2024-03-12,FRESNILLO,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Reposición de uniforme y epp,111339,Uniformes y EPP,3,12,5
10314,2024-03-12,TORREON,ASESOR MOSTRADOR,Reposición de gafete,111360,Administración de personal ,3,12,1
10615,2024-03-12,TAMPICO NORTE,MOTOCICLISTA DE SUCURSAL,Reposición de gafete,0,Administración de personal ,3,12,1
10619,2024-03-12,CEDIS,AUXILIAR DE EMPAQUE,Reposición de uniforme y epp,109402,Uniformes y EPP,3,12,5
11137,2024-03-12,FRESNILLO,AYUDANTE MULTIFUNCIONAL,Nómina,0,Administración de personal ,3,12,1
11278,2024-03-12,TAPACHULA MOTOPARTES,MOTOCICLISTA DE SUCURSAL,Cuenta workplace,111546,Administración de personal ,3,12,1
5797,2024-03-13,CORDOBA,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,0,Uniformes y EPP,3,13,5
7371,2024-03-13,CD OBREGON,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,3,13,5
7483,2024-03-13,SAN LUIS,GERENTE UNIDAD DE NEGOCIO,Reposición de tarjeta vales,0,Administración de personal ,3,13,1
7502,2024-03-13,TUXTLA GUTIERREZ,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,3,13,5
7678,2024-03-13,QUERETARO LUIS PASTEUR,ASESOR MOSTRADOR,Reposición de tarjeta vales,0,Administración de personal ,3,13,1
7944,2024-03-13,CELAYA,GERENTE REGIONAL EMPRESAS,Reposición de uniforme y epp,0,Uniformes y EPP,3,13,5
7969,2024-03-13,MANZANILLO,EJECUTIVO DE LOGISTICA,Reposición de tarjeta nómina,0,Administración de personal ,3,13,1
7969,2024-03-13,MANZANILLO,EJECUTIVO DE LOGISTICA,Reposición de tarjeta nómina,0,Administración de personal ,3,13,1
9709,2024-03-13,CENTRAL CAMIONERA,PROMOTOR DE VENTAS,Reposición de uniforme y epp,111773,Uniformes y EPP,3,13,5
10047,2024-03-13,CENTRAL CAMIONERA,EJECUTIVO DE LOGISTICA,Solicitar beneficio,0,Compensaciones y Beneficios ,3,13,2
10313,2024-03-13,QUERETARO NACION,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,111778,Uniformes y EPP,3,13,5
10565,2024-03-13,PUERTO VALLARTA,CHOFER SUCURSAL,Reposición de uniforme y epp,112037,Uniformes y EPP,3,13,5
11278,2024-03-13,TAPACHULA MOTOPARTES,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,3,13,5
1374,2024-03-14,CD OBREGON,ASESOR DE VENTAS REFACCIONARIAS,Reposición de uniforme y epp,112390,Uniformes y EPP,3,14,5
3450,2024-03-14,TAMPICO NORTE,ASESOR DE VENTAS EMPRESAS,Nómina,0,Administración de personal ,3,14,1
3603,2024-03-14,OPERACIONES RETAIL,GERENTE REGIONAL UNIDAD DE NEGOCIO,Reposición de uniforme y epp,112552,Uniformes y EPP,3,14,5
4302,2024-03-14,OAXACA,CHOFER SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,3,14,5
4385,2024-03-14,EXCELENCIA OPERATIVA,EJECUTIVO DE EXCELENCIA OPERATIVA,Reposición de uniforme y epp,112555,Uniformes y EPP,3,14,5
4619,2024-03-14,EXCELENCIA OPERATIVA,EJECUTIVO DE EXCELENCIA OPERATIVA,Reposición de uniforme y epp,112549,Uniformes y EPP,3,14,5
4657,2024-03-14,NOGALES,GERENTE UNIDAD DE NEGOCIO,Duda sobre bono,0,Compensaciones y Beneficios ,3,14,2
5797,2024-03-14,CORDOBA,GERENTE UNIDAD DE NEGOCIO,Reposición de uniforme y epp,0,Uniformes y EPP,3,14,5
6767,2024-03-14,EXCELENCIA OPERATIVA,EJECUTIVO DE EXCELENCIA OPERATIVA,Reposición de uniforme y epp,112553,Uniformes y EPP,3,14,5
7238,2024-03-14,EXCELENCIA OPERATIVA,EJECUTIVO DE EXCELENCIA OPERATIVA,Reposición de uniforme y epp,112234,Uniformes y EPP,3,14,5
7282,2024-03-14,BOCA DEL RIO,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,112196,Uniformes y EPP,3,14,5
7467,2024-03-14,PLAYA DEL CARMEN,PROMOTOR DE VENTAS,Reposición de uniforme y epp,112197,Uniformes y EPP,3,14,5
7502,2024-03-14,TUXTLA GUTIERREZ,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,112180,Uniformes y EPP,3,14,5
7824,2024-03-14,TORREON,PROMOTOR DE VENTAS,Reposición de uniforme y epp,0,Uniformes y EPP,3,14,5
8037,2024-03-14,BOCA DEL RIO,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,112181,Uniformes y EPP,3,14,5
8223,2024-03-14,CALIDAD Y SEGURIDAD,TECNICO DE CALIDAD,Hablar con ch,0,Administración de personal ,3,14,1
8527,2024-03-14,EXCELENCIA OPERATIVA,EJECUTIVO DE EXCELENCIA OPERATIVA,Reposición de uniforme y epp,112558,Uniformes y EPP,3,14,5
8572,2024-03-14,TAPACHULA MOTOPARTES,ASESOR MOSTRADOR,Solicitar beneficio,0,Compensaciones y Beneficios ,3,14,2
8865,2024-03-14,CD VALLES SLP,GERENTE UNIDAD DE NEGOCIO,Solicitar beneficio,0,Compensaciones y Beneficios ,3,14,2
8910,2024-03-14,BUSINESS APPLICATIONS DEVELOPMENT,FULLSTACK DEVELOPER,Solicitar beneficio,0,Compensaciones y Beneficios ,3,14,2
9055,2024-03-14,PUEBLA REFORMA,EJECUTIVO DE LOGISTICA,Conocer prestaciones,0,Compensaciones y Beneficios ,3,14,2
10069,2024-03-14,PUEBLA REFORMA,CHOFER SUCURSAL,Duda sobre bono,0,Compensaciones y Beneficios ,3,14,2
10200,2024-03-14,ZAMORA,PROMOTOR DE VENTAS,Nómina,0,Administración de personal ,3,14,1
10490,2024-03-14,COATZACOALCOS,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,3,14,5
10626,2024-03-14,VILLAHERMOSA UNIVERSIDAD,CHOFER SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,3,14,5
10660,2024-03-14,ZAMORA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,3,14,5
11137,2024-03-14,FRESNILLO,AYUDANTE MULTIFUNCIONAL,Duda sobre bono,0,Compensaciones y Beneficios ,3,14,2
11219,2024-03-14,SAN LUIS RIO COLORADO,GERENTE UNIDAD DE NEGOCIO,Reposición de tarjeta vales,112227,Administración de personal ,3,14,1
11276,2024-03-14,TAPACHULA MOTOPARTES,AYUDANTE MULTIFUNCIONAL,Reposición de uniforme y epp,112395,Uniformes y EPP,3,14,5
11278,2024-03-14,TAPACHULA MOTOPARTES,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,3,14,5
2218,2024-03-15,PUEBLA CAPU,GERENTE REGIONAL EMPRESAS,Nómina,0,Administración de personal ,3,15,1
4283,2024-03-15,COLIMA,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,3,15,5
4350,2024-03-15,CD OBREGON,CHOFER SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,3,15,5
5029,2024-03-15,MINATITLAN,PROMOTOR DE VENTAS,Reposición de gafete,112542,Administración de personal ,3,15,1
6400,2024-03-15,VALLEJO,COORDINADOR DE MOSTRADOR,Nómina,0,Administración de personal ,3,15,1
7356,2024-03-15,PUEBLA CAPU,MOTOCICLISTA DE SUCURSAL,Solicitar beneficio,0,Compensaciones y Beneficios ,3,15,2
7483,2024-03-15,SAN LUIS,GERENTE UNIDAD DE NEGOCIO,Reposición de tarjeta vales,112556,Administración de personal ,3,15,1
7530,2024-03-15,CEDIS,OPERADOR DE MONTACARGAS,Reposición de uniforme y epp,0,Uniformes y EPP,3,15,5
7642,2024-03-15,OJO DE AGUA,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,3,15,5
8817,2024-03-15,MATAMOROS,ASESOR DE VENTAS DE MAYOREO,Conocer prestaciones,0,Compensaciones y Beneficios ,3,15,2
9228,2024-03-15,CD OBREGON,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,112682,Uniformes y EPP,3,15,5
9391,2024-03-15,PACHUCA,ASESOR MOSTRADOR,Nómina,0,Administración de personal ,3,15,1
9391,2024-03-15,PACHUCA,ASESOR MOSTRADOR,Nómina,0,Administración de personal ,3,15,1
9888,2024-03-15,AGUASCALIENTES HACIENDAS,ASESOR MOSTRADOR,Duda ticket beneficio,0,Compensaciones y Beneficios ,3,15,2
10287,2024-03-15,PACHUCA,COORDINADOR DE ALMACEN Y LOGISTICA,Duda sobre bono,0,Compensaciones y Beneficios ,3,15,2
10615,2024-03-15,TAMPICO NORTE,MOTOCICLISTA DE SUCURSAL,Reposición de gafete,112578,Administración de personal ,3,15,1
10761,2024-03-15,CEDIS,AUXILIAR DE RECEPCION,Reposición de uniforme y epp,112543,Uniformes y EPP,3,15,5
11141,2024-03-15,NEZA,CHOFER SUCURSAL,Contabilidad,0,Administración de personal ,3,15,1
11350,2024-03-15,FEDERALISMO,GERENTE UNIDAD DE NEGOCIO,Nómina,0,Administración de personal ,3,15,1
11428,2024-03-15,REFACCIONARIAS,GERENTE TERRITORIAL REFACCIONARIAS,Reposición de uniforme y epp,0,Uniformes y EPP,3,15,5
11565,2024-03-15,SAN LUIS RIO COLORADO,ASESOR MOSTRADOR,Nómina,0,Administración de personal ,3,15,1
1808,2024-03-19,OPERACIONES RETAIL,GERENTE REGIONAL UNIDAD DE NEGOCIO,Reposición de uniforme y epp,113283,Uniformes y EPP,3,19,5
2360,2024-03-19,CEDIS,AUXILIAR DE INSUMOS,Solicitar beneficio,0,Compensaciones y Beneficios ,3,19,2
8129,2024-03-19,CEDIS,AUXILIAR DE RECEPCION,Reposición de uniforme y epp,113112,Uniformes y EPP,3,19,5
9067,2024-03-19,CENTRAL CAMIONERA,CHOFER SUCURSAL,Solicitar beneficio,0,Compensaciones y Beneficios ,3,19,2
9267,2024-03-19,VILLAHERMOSA UNIVERSIDAD,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Duda sobre bono,0,Compensaciones y Beneficios ,3,19,2
9469,2024-03-19,MERIDA CANEK,ASESOR MOSTRADOR,Cuenta workplace,113021,Administración de personal ,3,19,1
9652,2024-03-19,TOLUCA PINO SUAREZ,EJECUTIVO DE CREDITO Y COBRANZA SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,3,19,5
9888,2024-03-19,AGUASCALIENTES HACIENDAS,ASESOR MOSTRADOR,Duda ticket beneficio,0,Compensaciones y Beneficios ,3,19,2
9938,2024-03-19,CENTRAL CAMIONERA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,0,Uniformes y EPP,3,19,5
10020,2024-03-19,BUSINESS APPLICATIONS DEVELOPMENT,FULLSTACK DEVELOPER JR ,Contabilidad,0,Administración de personal ,3,19,1
10047,2024-03-19,CENTRAL CAMIONERA,EJECUTIVO DE LOGISTICA,Reposición de uniforme y epp,113140,Uniformes y EPP,3,19,5
10303,2024-03-19,VERACRUZ TEJERIAS,CHOFER SUCURSAL,Reposición de uniforme y epp,113044,Uniformes y EPP,3,19,5
10491,2024-03-19,ENSENADA BCS,MOTOCICLISTA DE SUCURSAL,Nómina,0,Administración de personal ,3,19,1
10660,2024-03-19,ZAMORA,MOTOCICLISTA DE SUCURSAL,Reposición de uniforme y epp,113067,Uniformes y EPP,3,19,5
10715,2024-03-19,SALAMANCA,ASESOR MOSTRADOR,Duda sobre bono,0,Compensaciones y Beneficios ,3,19,2
10892,2024-03-19,CEDIS,AUXILIAR DE EMPAQUE,Reposición de uniforme y epp,0,Uniformes y EPP,3,19,5
10892,2024-03-19,CEDIS,AUXILIAR DE EMPAQUE,Reposición de uniforme y epp,113439,Uniformes y EPP,3,19,5
10940,2024-03-19,CEDIS,AUXILIAR DE EMPAQUE,Reposición de uniforme y epp,113206,Uniformes y EPP,3,19,5
10954,2024-03-19,TULANCINGO,ASESOR MOSTRADOR,Reposición de tarjeta vales,113124,Administración de personal ,3,19,1
10954,2024-03-19,TULANCINGO,ASESOR MOSTRADOR,Cuenta workplace,113147,Administración de personal ,3,19,1
10999,2024-03-19,IZTAPALAPA ROJO GOMEZ,EJECUTIVO TELEMARKETING REFACCIONARIAS,Solicitar beneficio,0,Compensaciones y Beneficios ,3,19,2
11509,2024-03-19,NUEVO LAREDO,EJECUTIVO DE LOGISTICA,Reposición de tarjeta nómina,0,Administración de personal ,3,19,1
2928,2024-03-20,OAXACA,GERENTE REGIONAL REFACCIONARIAS,Universidad Apymsa ,0,Administración de personal ,3,20,1
3411,2024-03-20,CEDIS,COORDINADOR DE RECEPCION,Reposición de uniforme y epp,0,Uniformes y EPP,3,20,5
6047,2024-03-20,CEDIS,OPERADOR DE MONTACARGAS,Reposición de uniforme y epp,113528,Uniformes y EPP,3,20,5
6561,2024-03-20,MANZANILLO,COORDINADOR DE ALMACEN Y LOGISTICA,Reposición de uniforme y epp,0,Uniformes y EPP,3,20,5
7530,2024-03-20,CEDIS,OPERADOR DE MONTACARGAS,Reposición de uniforme y epp,0,Uniformes y EPP,3,20,5
8240,2024-03-20,ACAPULCO,MOTOCICLISTA DE SUCURSAL,Reposición de gafete,0,Administración de personal ,3,20,1
8454,2024-03-20,LA PAZ,COORDINADOR DE MOSTRADOR,Reposición de gafete,113677,Administración de personal ,3,20,1
8603,2024-03-20,LA PAZ,ASESOR MOSTRADOR,Reposición de gafete,113675,Administración de personal ,3,20,1
8769,2024-03-20,VILLAHERMOSA,PERSONAL EN PROYECTO,Reposición de uniforme y epp,0,Uniformes y EPP,3,20,5
